image_path,label
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_2\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_2\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_2\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_2\17.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\11.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\12.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\13.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\14.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\15.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\17.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\19.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\20.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\21.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\22.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\28.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\29.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\30.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\31.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\35.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\8.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\9.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\15.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\16.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\17.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\19.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\20.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\21.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\22.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\23.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\24.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\25.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\26.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\27.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\28.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\29.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\30.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\32.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\33.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\36.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script01_3\37.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\6.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\7.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\9.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\10.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\15.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\24.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\25.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\14.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\15.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\16.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\20.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\21.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\23.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\24.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\25.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\26.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\29.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\31.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\32.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\33.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\34.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\35.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\36.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\38.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\40.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\43.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_1\44.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\6.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\8.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\9.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\10.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\15.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\16.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\19.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\22.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\23.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\26.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\34.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\35.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\36.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\40.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\41.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\42.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\43.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\44.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\45.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\46.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\47.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\21.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\22.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\23.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\24.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\26.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\33.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\37.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\38.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\40.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\42.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\43.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\44.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\46.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\47.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\48.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script02_2\49.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\6.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\7.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\11.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\12.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\20.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\21.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\22.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\24.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\29.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\30.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\7.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\8.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\9.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\13.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\18.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\21.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\24.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\25.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\26.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\34.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\36.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_1\37.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\13.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\14.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\15.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\16.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\17.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\18.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\21.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\22.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\23.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\24.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\25.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\26.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\27.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\28.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\29.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\30.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\31.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\32.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\34.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\35.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\36.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\37.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\38.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\39.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\40.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\7.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\14.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\18.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\20.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\21.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\22.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\23.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\24.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\25.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\26.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\27.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\29.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\30.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\31.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\32.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\33.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\34.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\35.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\36.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\37.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\38.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\39.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01F_script03_2\40.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\0.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\1.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\7.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\8.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\11.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\12.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\19.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\20.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\21.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\22.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\24.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\25.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\20.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\25.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\30.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\31.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro01\32.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\9.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\10.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\13.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\15.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\17.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\19.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\1.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\2.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\3.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\7.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\9.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\10.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\11.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\12.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\13.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\14.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\15.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\16.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\17.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\18.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\19.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\20.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\21.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\22.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\23.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses01M_impro02\25.jpg,2
